Datetime,TweetId,Text,geo,start,end,word,country_predicted,country_conf,admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code,ptext,target
2021-07-12 23:59:26+00:00,1414736190096433152,"Earthquake M5.2: El Rosario, Nicaragua via @quakefeed https://t.co/FGchO7VEFu","[{'word': 'El Rosario', 'spans': [{'start': 17, 'end': 27}], 'country_predicted': 'COL', 'country_conf': 0.19161287}, {'word': 'Nicaragua', 'spans': [{'start': 29, 'end': 38}], 'country_predicted': 'NIC', 'country_conf': 0.9516948, 'geo': {'admin1': 'NA', 'lat': '13', 'lon': '-85', 'country_code3': 'NIC', 'geonameid': '3617476', 'place_name': 'Republic of Nicaragua', 'feature_class': 'A', 'feature_code': 'PCLI'}}]",29.0,38.0,Nicaragua,NIC,0.9516948,NA,13,-85,NIC,3617476,Republic of Nicaragua,A,PCLI,earthquake el rosario nicaragua via,0
2021-07-12 23:59:26+00:00,1414736188942999554,"Flood Warning issued by @NWS for #Harford until Tues., July 13 at 1:45AM. Details: https://t.co/grtAGFY6kO","[{'word': '1:45AM', 'spans': [{'start': 66, 'end': 72}], 'country_predicted': 'USA', 'country_conf': 0.5714737}]",66.0,72.0,1:45AM,USA,0.5714737,,,,,,,,,flood warning issued harford tues july detail,0
2021-07-12 23:59:26+00:00,1414736186862604296,There is nothing worse than being a blonde in Canada because the fire nation attacked,"[{'word': 'Canada', 'spans': [{'start': 46, 'end': 52}], 'country_predicted': 'CAN', 'country_conf': 0.9516948, 'geo': {'admin1': 'NA', 'lat': '60.10867', 'lon': '-113.64258', 'country_code3': 'CAN', 'geonameid': '6251999', 'place_name': 'Canada', 'feature_class': 'A', 'feature_code': 'PCLI'}}]",46.0,52.0,Canada,CAN,0.9516948,NA,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,nothing worse blonde canada fire nation attacked,1
2021-07-12 23:59:25+00:00,1414736182425042946,"Industrial mining awakens Fire Anguirus, who seems unnaturally drawn to a reckless pastry chef","[{'word': 'Fire Anguirus', 'spans': [{'start': 26, 'end': 39}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",26.0,39.0,Fire Anguirus,USA,0.24821267,,,,,,,,,industrial mining awakens fire anguirus seems unnaturally drawn reckless pastry chef,1
2021-07-12 23:59:23+00:00,1414736175089152015,"@TVHilton Clothing is against nature, too, but Newsmax Mr. Natural's wearing a full suit and tie -- even though it's summer in the northern hemisphere and clothing traps body heat.","[{'word': '@TVHilton Clothing', 'spans': [{'start': 0, 'end': 18}], 'country_predicted': 'GBR', 'country_conf': 0.24821267}]",0.0,18.0,@TVHilton Clothing,GBR,0.24821267,,,,,,,,,clothing nature newsmax mr natural wearing full suit tie even though summer northern hemisphere clothing trap body heat,0
2021-07-12 23:59:22+00:00,1414736172773871617,Fresno's Project Offramp to House 100 Homeless People During Heatwave.  https://t.co/pbrC8AAJYx,"[{'word': 'Fresno', 'spans': [{'start': 0, 'end': 6}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'California', 'lat': '36.75818', 'lon': '-119.64932', 'country_code3': 'USA', 'geonameid': '5350964', 'place_name': 'Fresno County', 'feature_class': 'A', 'feature_code': 'ADM2'}}]",0.0,6.0,Fresno,USA,0.957188,California,36.75818,-119.64932,USA,5350964,Fresno County,A,ADM2,fresno project offramp house homeless people heatwave,0
2021-07-12 23:59:22+00:00,1414736172622835714,Foreign interference has ensured that turmoil and disaster are constant companions for Haiti — RT Op-ed https://t.co/ITRruqgEF3,"[{'word': 'Haiti', 'spans': [{'start': 87, 'end': 92}], 'country_predicted': 'DOM', 'country_conf': 0.8137965, 'geo': {'admin1': 'NA', 'lat': '19', 'lon': '-70.66667', 'country_code3': 'DOM', 'geonameid': '3508796', 'place_name': 'Dominican Republic', 'feature_class': 'A', 'feature_code': 'PCLI'}}, {'word': 'RT Op-ed', 'spans': [{'start': 95, 'end': 103}], 'country_predicted': 'DZA', 'country_conf': 0.19161287}]",87.0,92.0,Haiti,DOM,0.8137965,NA,19,-70.66667,DOM,3508796,Dominican Republic,A,PCLI,foreign interference ensured turmoil disaster constant companion haiti — oped,0
2021-07-12 23:59:22+00:00,1414736172622835714,Foreign interference has ensured that turmoil and disaster are constant companions for Haiti — RT Op-ed https://t.co/ITRruqgEF3,"[{'word': 'Haiti', 'spans': [{'start': 87, 'end': 92}], 'country_predicted': 'DOM', 'country_conf': 0.8137965, 'geo': {'admin1': 'NA', 'lat': '19', 'lon': '-70.66667', 'country_code3': 'DOM', 'geonameid': '3508796', 'place_name': 'Dominican Republic', 'feature_class': 'A', 'feature_code': 'PCLI'}}, {'word': 'RT Op-ed', 'spans': [{'start': 95, 'end': 103}], 'country_predicted': 'DZA', 'country_conf': 0.19161287}]",95.0,103.0,RT Op-ed,DZA,0.19161287,,,,,,,,,foreign interference ensured turmoil disaster constant companion haiti — oped,0
2021-07-12 23:59:22+00:00,1414736171163336706,Fire on east side of Williams Lake River Valley prompts swift response – 100 Mile House Free Press - 100 Mile House Free Press https://t.co/fZRwbAmsVO,"[{'word': 'Williams Lake', 'spans': [{'start': 21, 'end': 34}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",21.0,34.0,Williams Lake,USA,0.24821267,,,,,,,,,fire east side williams lake river valley prompt swift response – mile house free press mile house free press,1
2021-07-12 23:59:22+00:00,1414736169603158019,"Inside job

CHICAGO RAPPER KILLED: Chicago drill rapper Londre Sylvester was killed in a hail of bullets as he walked out of Cook County Jail over the weekend, a day after his fiancé had posted his bail. https://t.co/fc9ub3C3gk https://t.co/lGQrIZqis3","[{'word': 'CHICAGO', 'spans': [{'start': 12, 'end': 19}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Illinois', 'lat': '41.85003', 'lon': '-87.65005', 'country_code3': 'USA', 'geonameid': '4887398', 'place_name': 'Chicago', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'Chicago', 'spans': [{'start': 35, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Illinois', 'lat': '41.85003', 'lon': '-87.65005', 'country_code3': 'USA', 'geonameid': '4887398', 'place_name': 'Chicago', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'Cook County Jail', 'spans': [{'start': 125, 'end': 141}], 'country_predicted': 'USA', 'country_conf': 0.9516948, 'geo': {'admin1': 'Georgia', 'lat': '31.12534', 'lon': '-83.43795', 'country_code3': 'USA', 'geonameid': '9675966', 'place_name': 'Cook County Jail', 'feature_class': 'S', 'feature_code': 'BLDG'}}]",12.0,19.0,CHICAGO,USA,0.9634983,Illinois,41.85003,-87.65005,USA,4887398,Chicago,P,PPLA2,inside jobchicago rapper killed chicago drill rapper londre sylvester killed hail bullet walked cook county jail weekend day fiancé posted bail,1
2021-07-12 23:59:22+00:00,1414736169603158019,"Inside job

CHICAGO RAPPER KILLED: Chicago drill rapper Londre Sylvester was killed in a hail of bullets as he walked out of Cook County Jail over the weekend, a day after his fiancé had posted his bail. https://t.co/fc9ub3C3gk https://t.co/lGQrIZqis3","[{'word': 'CHICAGO', 'spans': [{'start': 12, 'end': 19}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Illinois', 'lat': '41.85003', 'lon': '-87.65005', 'country_code3': 'USA', 'geonameid': '4887398', 'place_name': 'Chicago', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'Chicago', 'spans': [{'start': 35, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Illinois', 'lat': '41.85003', 'lon': '-87.65005', 'country_code3': 'USA', 'geonameid': '4887398', 'place_name': 'Chicago', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'Cook County Jail', 'spans': [{'start': 125, 'end': 141}], 'country_predicted': 'USA', 'country_conf': 0.9516948, 'geo': {'admin1': 'Georgia', 'lat': '31.12534', 'lon': '-83.43795', 'country_code3': 'USA', 'geonameid': '9675966', 'place_name': 'Cook County Jail', 'feature_class': 'S', 'feature_code': 'BLDG'}}]",35.0,42.0,Chicago,USA,0.9634983,Illinois,41.85003,-87.65005,USA,4887398,Chicago,P,PPLA2,inside jobchicago rapper killed chicago drill rapper londre sylvester killed hail bullet walked cook county jail weekend day fiancé posted bail,1
2021-07-12 23:59:22+00:00,1414736169603158019,"Inside job

CHICAGO RAPPER KILLED: Chicago drill rapper Londre Sylvester was killed in a hail of bullets as he walked out of Cook County Jail over the weekend, a day after his fiancé had posted his bail. https://t.co/fc9ub3C3gk https://t.co/lGQrIZqis3","[{'word': 'CHICAGO', 'spans': [{'start': 12, 'end': 19}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Illinois', 'lat': '41.85003', 'lon': '-87.65005', 'country_code3': 'USA', 'geonameid': '4887398', 'place_name': 'Chicago', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'Chicago', 'spans': [{'start': 35, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Illinois', 'lat': '41.85003', 'lon': '-87.65005', 'country_code3': 'USA', 'geonameid': '4887398', 'place_name': 'Chicago', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'Cook County Jail', 'spans': [{'start': 125, 'end': 141}], 'country_predicted': 'USA', 'country_conf': 0.9516948, 'geo': {'admin1': 'Georgia', 'lat': '31.12534', 'lon': '-83.43795', 'country_code3': 'USA', 'geonameid': '9675966', 'place_name': 'Cook County Jail', 'feature_class': 'S', 'feature_code': 'BLDG'}}]",125.0,141.0,Cook County Jail,USA,0.9516948,Georgia,31.12534,-83.43795,USA,9675966,Cook County Jail,S,BLDG,inside jobchicago rapper killed chicago drill rapper londre sylvester killed hail bullet walked cook county jail weekend day fiancé posted bail,1
2021-07-12 23:59:21+00:00,1414736169187807236,Fire on east side of Williams Lake River Valley prompts swift response – Quesnel Cariboo Observer - Quesnel - Cariboo Observer https://t.co/l7mKk6tvLX,"[{'word': 'Williams Lake', 'spans': [{'start': 21, 'end': 34}], 'country_predicted': 'USA', 'country_conf': 0.24821267}, {'word': 'Quesnel', 'spans': [{'start': 73, 'end': 80}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'British Columbia', 'lat': '52.97842', 'lon': '-122.4931', 'country_code3': 'CAN', 'geonameid': '6115187', 'place_name': 'Quesnel', 'feature_class': 'P', 'feature_code': 'PPL'}}, {'word': 'Cariboo', 'spans': [{'start': 81, 'end': 88}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'British Columbia', 'lat': '52.33313', 'lon': '-123.16961', 'country_code3': 'CAN', 'geonameid': '5916918', 'place_name': 'Cariboo Regional District', 'feature_class': 'A', 'feature_code': 'ADM2'}}]",21.0,34.0,Williams Lake,USA,0.24821267,,,,,,,,,fire east side williams lake river valley prompt swift response – quesnel cariboo observer quesnel cariboo observer,1
2021-07-12 23:59:21+00:00,1414736169187807236,Fire on east side of Williams Lake River Valley prompts swift response – Quesnel Cariboo Observer - Quesnel - Cariboo Observer https://t.co/l7mKk6tvLX,"[{'word': 'Williams Lake', 'spans': [{'start': 21, 'end': 34}], 'country_predicted': 'USA', 'country_conf': 0.24821267}, {'word': 'Quesnel', 'spans': [{'start': 73, 'end': 80}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'British Columbia', 'lat': '52.97842', 'lon': '-122.4931', 'country_code3': 'CAN', 'geonameid': '6115187', 'place_name': 'Quesnel', 'feature_class': 'P', 'feature_code': 'PPL'}}, {'word': 'Cariboo', 'spans': [{'start': 81, 'end': 88}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'British Columbia', 'lat': '52.33313', 'lon': '-123.16961', 'country_code3': 'CAN', 'geonameid': '5916918', 'place_name': 'Cariboo Regional District', 'feature_class': 'A', 'feature_code': 'ADM2'}}]",73.0,80.0,Quesnel,CAN,0.9048774,British Columbia,52.97842,-122.4931,CAN,6115187,Quesnel,P,PPL,fire east side williams lake river valley prompt swift response – quesnel cariboo observer quesnel cariboo observer,1
2021-07-12 23:59:21+00:00,1414736169187807236,Fire on east side of Williams Lake River Valley prompts swift response – Quesnel Cariboo Observer - Quesnel - Cariboo Observer https://t.co/l7mKk6tvLX,"[{'word': 'Williams Lake', 'spans': [{'start': 21, 'end': 34}], 'country_predicted': 'USA', 'country_conf': 0.24821267}, {'word': 'Quesnel', 'spans': [{'start': 73, 'end': 80}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'British Columbia', 'lat': '52.97842', 'lon': '-122.4931', 'country_code3': 'CAN', 'geonameid': '6115187', 'place_name': 'Quesnel', 'feature_class': 'P', 'feature_code': 'PPL'}}, {'word': 'Cariboo', 'spans': [{'start': 81, 'end': 88}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'British Columbia', 'lat': '52.33313', 'lon': '-123.16961', 'country_code3': 'CAN', 'geonameid': '5916918', 'place_name': 'Cariboo Regional District', 'feature_class': 'A', 'feature_code': 'ADM2'}}]",81.0,88.0,Cariboo,CAN,0.9048774,British Columbia,52.33313,-123.16961,CAN,5916918,Cariboo Regional District,A,ADM2,fire east side williams lake river valley prompt swift response – quesnel cariboo observer quesnel cariboo observer,1
2021-07-12 23:59:19+00:00,1414736159092219909,"@rod49_j @B52Malmet Hell yeah!

And that's what America needs, SMARTS!!!!!!!! And also fire! Determination.. no compromising with terrorists like what the current admin seems to be doing.","[{'word': 'America', 'spans': [{'start': 48, 'end': 55}], 'country_predicted': 'USA', 'country_conf': 0.9516948, 'geo': {'admin1': 'Wyoming', 'lat': '41.54357', 'lon': '-109.85903', 'country_code3': 'USA', 'geonameid': '5830444', 'place_name': 'Little America', 'feature_class': 'P', 'feature_code': 'PPL'}}]",48.0,55.0,America,USA,0.9516948,Wyoming,41.54357,-109.85903,USA,5830444,Little America,P,PPL,hell yeahand thats america need smart also fire determination compromising terrorist like current admin seems,0
2021-07-12 23:59:18+00:00,1414736153723510784,The ocean is on fire.. maybe we should worry about earth instead of Mars. Get rid of billionaires so we can actually save our planet https://t.co/lvEJwxqEik,"[{'word': 'Mars', 'spans': [{'start': 68, 'end': 72}], 'country_predicted': 'USA', 'country_conf': 0.28365934}]",68.0,72.0,Mars,USA,0.28365934,,,,,,,,,ocean fire maybe worry earth instead mar get rid billionaire actually save planet,0
2021-07-12 23:59:15+00:00,1414736142633668609,"@QueenHa87049226 I just watched The Ice Road...

It was a absolute dumpster fire of a film.","[{'word': 'Ice Road', 'spans': [{'start': 36, 'end': 44}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",36.0,44.0,Ice Road,USA,0.24821267,,,,,,,,,watched ice roadit absolute dumpster fire film,1
2021-07-12 23:59:15+00:00,1414736141518090245,"92° in Denver, CO.. wow the homerun hitters gonna tire from the heat but the balls gonna fly out the park","[{'word': 'Denver', 'spans': [{'start': 7, 'end': 13}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Colorado', 'lat': '39.73915', 'lon': '-104.9847', 'country_code3': 'USA', 'geonameid': '5419384', 'place_name': 'Denver', 'feature_class': 'P', 'feature_code': 'PPLA'}}]",7.0,13.0,Denver,USA,0.957188,Colorado,39.73915,-104.9847,USA,5419384,Denver,P,PPLA,° denver co wow homerun hitter gon na tire heat ball gon na fly park,0
2021-07-12 23:59:14+00:00,1414736140150579200,A lightning strike killed 11 people at a tourist tower in India as some were taking selfies https://t.co/OSwZjWsQcf,"[{'word': 'India', 'spans': [{'start': 58, 'end': 63}], 'country_predicted': 'IND', 'country_conf': 0.68758196, 'geo': {'admin1': 'NA', 'lat': '22', 'lon': '79', 'country_code3': 'IND', 'geonameid': '1269750', 'place_name': 'Republic of India', 'feature_class': 'A', 'feature_code': 'PCLI'}}]",58.0,63.0,India,IND,0.68758196,NA,22,79,IND,1269750,Republic of India,A,PCLI,lightning strike killed people tourist tower india taking selfies,0
2021-07-12 23:59:12+00:00,1414736131254534144,"@bg_bookclub @brownbookworm @BarackObama @MichelleObama @WriteinBK @AshWrites @NicolaYoon @getnicced @angiecthomas Lol, it's happening! 
Even in the NY heat!","[{'word': 'NY', 'spans': [{'start': 149, 'end': 151}], 'country_predicted': 'SWE', 'country_conf': 0.28365934}]",149.0,151.0,NY,SWE,0.28365934,,,,,,,,,lol happening even ny heat,1
2021-07-12 23:59:12+00:00,1414736130117881861,The AirBnb my son has for his bday in Atl this weekend too fire.,"[{'word': 'Atl', 'spans': [{'start': 38, 'end': 41}], 'country_predicted': 'MEX', 'country_conf': 0.28365934}]",38.0,41.0,Atl,MEX,0.28365934,,,,,,,,,airbnb son bday atl weekend fire,0
2021-07-12 23:59:09+00:00,1414736119158251526,"@Whitleyweather A lot of lightning over here in South Walton this evening, Chief. 😅😅 some  strikes prompting firefighters to respond and investigate potential smoke/fire. Hoping everyone stays safe tonight 🙏","[{'word': 'South Walton', 'spans': [{'start': 48, 'end': 60}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Florida', 'lat': '30.3291', 'lon': '-86.12694', 'country_code3': 'USA', 'geonameid': '8091635', 'place_name': 'South Walton Fire District Station 2 Watercolor Station', 'feature_class': 'S', 'feature_code': 'BLDG'}}]",48.0,60.0,South Walton,USA,0.96374094,Florida,30.3291,-86.12694,USA,8091635,South Walton Fire District Station 2 Watercolor Station,S,BLDG,lot lightning south walton evening chief 😅😅 strike prompting firefighter respond investigate potential smokefire hoping everyone stay safe tonight 🙏,0
2021-07-12 23:59:09+00:00,1414736119128858629,"At least 39 killed, 20 injured in coronavirus hospital fire in Iraq https://t.co/B6F0OS9xZW","[{'word': 'Iraq', 'spans': [{'start': 63, 'end': 67}], 'country_predicted': 'IRQ', 'country_conf': 0.9516948, 'geo': {'admin1': 'NA', 'lat': '33', 'lon': '44', 'country_code3': 'IRQ', 'geonameid': '99237', 'place_name': 'Republic of Iraq', 'feature_class': 'A', 'feature_code': 'PCLI'}}]",63.0,67.0,Iraq,IRQ,0.9516948,NA,33,44,IRQ,99237,Republic of Iraq,A,PCLI,least killed injured coronavirus hospital fire iraq,0
2021-07-12 23:59:07+00:00,1414736108353736711,"Ésta es la estimación del #Clima para mañana July 13, 2021 en #Caracas, #Venezuela:
- Máxima temperatura: 27°C / 81°F
- Mínima tempertura: 17°C / 63°F
Condición climática: Partly Cloudy
#weather
#PronósticoDelClima","[{'word': 'Caracas', 'spans': [{'start': 63, 'end': 70}], 'country_predicted': 'VEN', 'country_conf': 0.9634983, 'geo': {'admin1': 'Capital', 'lat': '10.48801', 'lon': '-66.87919', 'country_code3': 'VEN', 'geonameid': '3646738', 'place_name': 'Caracas', 'feature_class': 'P', 'feature_code': 'PPLC'}}, {'word': 'Venezuela', 'spans': [{'start': 73, 'end': 82}], 'country_predicted': 'VEN', 'country_conf': 0.9516948, 'geo': {'admin1': 'NA', 'lat': '8', 'lon': '-66', 'country_code3': 'VEN', 'geonameid': '3625428', 'place_name': 'Bolivarian Republic of Venezuela', 'feature_class': 'A', 'feature_code': 'PCLI'}}]",63.0,70.0,Caracas,VEN,0.9634983,Capital,10.48801,-66.87919,VEN,3646738,Caracas,P,PPLC,ésta e la estimación del clima para mañana july en caracas venezuela máxima temperatura °c °f mínima tempertura °c °fcondición climática partly cloudyweatherpronósticodelclima,0
